id	media_final_artes1_ano1	faltas_artes1_ano1	situacao_artes1_ano1	media_final_ed_fisica1_ano1	faltas_ed_fisica1_ano1	situacao_ed_fisica1_ano1	media_final_biologia1_ano1	faltas_biologia1_ano1	situacao_biologia1_ano1	media_final_fisica1_ano1	faltas_fisica1_ano1	situacao_fisica1_ano1	media_final_quimica1_ano1	faltas_quimica1_ano1	situacao_quimica1_ano1	media_final_historia1_ano1	faltas_historia1_ano1	situacao_historia1_ano1	media_final_geografia1_ano1	faltas_geografia1_ano1	situacao_geografia1_ano1	media_final_sociologia1_ano1	faltas_sociologia1_ano1	situacao_sociologia1_ano1	media_final_filosofia1_ano1	faltas_filosofia1_ano1	situacao_filosofia1_ano1	media_final_lingua_portuguesa1_ano1	faltas_lingua_portuguesa1_ano1	situacao_lingua_portuguesa1_ano1	media_final_ingles1_ano1	faltas_ingles1_ano1	situacao_ingles1_ano1	media_final_espanhol1_ano1	faltas_espanhol1_ano1	situacao_espanhol1_ano1	media_final_matematica1_ano1	faltas_matematica1_ano1	situacao_matematica1_ano1	media_final_fund_proces_dados_tec-ano1	faltas_fund_proces_dados_tec-ano1	situacao_fund_proces_dados_tec-ano1	media_final_algoritmos_ano1	faltas_algoritmos_tec-ano1	situacao_algoritmos_tec-ano1	media_final_microinformatica_ano1	faltas_microinformatica_tec-ano1	situacao_microinformatica_tec-ano1	media_final_ingles2_ano2	faltas_ingles2_ano2	situacao_ingles2_ano2	media_final_ed_fisica2_ano2	faltas_ed_fisica2_ano2	situacao_ed_fisica2_ano2	media_final_biologia2_ano2	faltas_biologia2_ano2	situacao_biologia2_ano2	media_final_fisica2_ano2	faltas_fisica2_ano2	situacao_fisica2_ano2	media_final_quimica2_ano2	faltas_quimica2_ano2	situacao_quimica2_ano2	media_final_historia2_ano2	faltas_historia2_ano2	situacao_historia2_ano2	media_final_geografia2_ano2	faltas_geografia2_ano2	situacao_geografia2_ano2	media_final_sociologia2_ano2	faltas_sociologia2_ano2	situacao_sociologia2_ano2	media_final_filosofia2_ano2	faltas_filosofia2_ano2	situacao_filosofia2_ano2	media_final_lingua_portuguesa2_ano2	faltas_lingua_portuguesa2_ano2	situacao_lingua_portuguesa2_ano2	media_final_espanhol2_ano2	faltas_espanhol2_ano2	situacao_espanhol2_ano2	media_final_matematica2_ano2	faltas_matematica2_ano2	situacao_matematica2_ano2	media_final_ling_programacao_tec-ano2	faltas_ling_programacao_tec-ano2	situacao_ling_programacao_tec-ano2	media_final_sist_operacionais_tec-ano2	faltas_sist_operacionais_ano2	situacao_sist_operacionais_tec-ano2	media_final_manut_computadores1_tec-ano2	faltas_manut_computadores1_tec-ano2	situacao_manut_computadores1_tec-ano2	media_final_ingles3_ano3	faltas_ingles3_ano3	situacao_ingles3_ano3	media_final_ed_fisica3_ano3	faltas_ed_fisica3_ano3	situacao_ed_fisica3_ano3	media_final_biologia3_ano3	faltas_biologia3_ano3	situacao_biologia3_ano3	media_final_fisica3_ano3	faltas_fisica3_ano3	situacao_fisica3_ano3	media_final_quimica3_ano3	faltas_quimica3_ano3	situacao_quimica3_ano3	media_final_historia3_ano3	faltas_historia3_ano3	situacao_historia3_ano3	media_final_geografia3_ano3	faltas_geografia3_ano3	situacao_geografia3_ano3	media_final_sociologia3_ano3	faltas_sociologia3_ano3	situacao_sociologia3_ano3	media_final_filosofia3_ano3	faltas_filosofia3_ano3	situacao_filosofia3_ano3	media_final_lingua_portuguesa3_ano3	faltas_lingua_portuguesa3_ano3	situacao_lingua_portuguesa3_ano3	media_final_espanhol3_ano3	faltas_espanhol3_ano3	situacao_espanhol3_ano3	media_final_matematica3_ano3	faltas_matematica3_ano3	situacao_matematica3_ano3	media_final_banco_de_dados_tec-ano3	faltas_banco_de_dados_tec-ano3	situacao_banco_de_dados_ano3	media_final_software_utilitarios_ano3	faltas_software_utilitarios_tec-ano3	situacao_software_utilitarios_ano3	media_final_manut_computadores2_tec-ano3	faltas_manut_computadores2_tec-ano3	situacao_manut_computadores2_tec-ano3	media_final_redes_basicas_tec-ano3	faltas_redes_basicas_tec-ano3	situacao_redes_basicas_tec-ano3	media_final_empreendedorismo_tec-ano3	faltas_empreendedorismo_tec-ano3	situacao_empreendedorismo_tec-ano3	media_final_gestao_de_qualidade_tec-ano3	faltas_gestao_de_qualidade_tec-ano3	situacao_gestao_de_qualidade_tec-ano3	media_final_fisica4_ano4	faltas_fisica4_ano4	situacao_fisica4_ano4	media_final_quimica4_ano4	faltas_quimica4_ano4	situacao_quimica4_ano4	media_final_lingua_portuguesa4_ano4	faltas_lingua_portuguesa4_ano4	situacao_lingua_portuguesa4_ano4	media_final_matematica4_ano4	faltas_matematica4_ano4	situacao_matematica4_ano4	media_final_biologia4_ano4	faltas_biologia4_ano4	situacao_biologia4_ano4	media_final_fisolofia4_ano4	faltas_fisolofia4_ano4	situacao_fisolofia4_ano4	media_final_sociologia4_ano4	faltas_sociologia4_ano4	situacao_sociologia4_ano4	media_final_estatistica_tec-ano4	faltas_estatistica_tec-ano4	situacao_estatistica_tec-ano4	media_final_higiene_seguranca_trabalho_tec-ano4	faltas_higiene_seguranca_trabalho_tec-ano4	situacao_higiene_seguranca_trabalho_tec-ano4	media_final_analise_e_projetos_de_sistemas_tec-ano4	faltas_analise_e_projetos_de_sistemas_tec-ano4	situacao_analise_e_projetos_de_sistemas_tec-ano4	media_final_redes_avancadas_tec-ano4	faltas_redes_avancadas_tec-ano4	situacao_redes_avancadas_tec-ano4	media_final_programacao_web_tec-ano4	faltas_programacao_web_tec-ano4	situacao_programacao_web_tec-ano4	media_final_metodologia_cientifica_tec-ano4	faltas_metodologia_cientifica_tec-ano4	situacao_metodologia_cientifica_tec-ano4	permaneceu_area_ti	permaneceu_ano2	permaneceu_ano3	permaneceu_ano4
20172291111	7.3	0	APR	3.2	0	REP	3	0	REP	7.3	0	APR	3.4	20	REP	3	0	REP	3.2	16	REP	2.6	0	REP	3	0	REP	2.6	0	REP	3.4	0	REP				6.5	35	REPF				1.9	0	REP	2.3	10	REP																																																																																					3.4	0	REP				2.2	8	REP																																															sim	não	não
20172291125	3.1	0	REP	2.3	0	REP	2	0	REP	2.8	0	REP	7	12	APR	8.8	0	APR	3.4	0	REP	3.3	0	REP	3	0	REP	7	0	APR	3.3	0	REP				3.3	14	REP				7.3	0	APR	2.5	12	REP																																																																																					3.2	0	REP				7.3	14	APR																																															sim	não	não
20172291105	8.6	0	APR	7.5	0	APR	6.2	0	APR	7.5	0	APR	7.5	2	APR	8.3	0	APR	7.2	0	APR	6.5	0	APR	7.1	0	APR	3.5	0	REP	6.2	0	APR				6.4	6	APR				7	0	APR	8.1	6	APR	6.8	0	APR	7.3	0	APR	7	15	APR	9.8	0	APR	7.8	10	APR	8.4	0	APR	7.2	0	APR	7	4	APR	2.7	0	REP	8.2	2	APR				7.8	0	APR	7.3	30	APR	8.1	0	APR	7.7	6	APR	7	0	APR	7.09	0	APR	6	0	APR	8	0	APR	7.04	0	APR	7.16	12	APR	7	0	APR	7.12	1	APR	8.1	0	APR	7.37	20	APR				7	0	APR	7.04	24	APR	8.8	0	APR	7	17	APR	7.7	6	APR	7.5	0	APR	7.04	24	APR	7	17	APR	7.5	0	APR	7.5	0	APR																																sim	sim	sim
20172290941	8.8	0	APR	7.6	0	APR	7.4	0	APR	9	0	APR	7.2	12	APR	8.6	0	APR	8.2	0	APR	7.8	0	APR	8.5	0	APR	8.3	0	APR	9	0	APR				7.8	7	APR				8.4	0	APR	8.3	9	APR	8.9	0	APR	8.7	0	APR	8.7	9	APR	10	0	APR	8.1	2	APR	8.3	0	APR	8.2	0	APR	6.8	4	APR	8.4	0	APR	9	0	APR				8.3	0	APR	7.9	19	APR	8.5	0	APR	9.1	2	APR	7.88	0	APR	7.57	0	APR	7.4	0	APR	8.75	0	APR	8.07	0	APR	8.93	17	APR	7.2	0	APR	7.5	4	APR	8.9	0	APR	7.37	6	APR				8.11	0	APR	7.57	28	APR	8.7	0	APR	7.75	20	APR	7.8	12	APR	9.5	0	APR	7.57	28	APR	7.75	20	APR	9.25	0	APR	9.5	0	APR																																sim	sim	sim
20172291128	9	0	APR	7.8	0	APR	8.6	0	APR	9.5	0	APR	8.8	0	APR	9	0	APR	8.9	4	APR	8.6	0	APR	8.1	0	APR	8	0	APR	8.8	0	APR				9.5	8	APR				8	0	APR	9.5	0	APR	7.1	0	APR	9.9	0	APR	9.5	0	APR	10	0	APR	10	0	APR	8.9	0	APR	9.4	0	APR	9.1	0	APR	8.2	0	APR	9.4	0	APR				9.3	1	APR	9.2	6	APR	9.5	0	APR	9.6	0	APR	7.96	0	APR	8.32	0	APR	8.5	0	APR	8.75	0	APR	9.01	0	APR	9.25	2	APR	7.71	0	APR	8.41	2	APR	8.8	0	APR	8	2	APR				8.11	0	APR	8.43	3	APR	8.6	0	APR	9.25	2	APR	9.6	0	APR	9.36	0	APR	8.43	3	APR	9.25	2	APR	9.36	0	APR	9.36	0	APR																															SIM	sim	sim	sim
20172291123	7.4	0	APR	7.9	0	APR	3.1	0	REP	7	0	APR	6.2	6	APR	5.4	0	REP	2.7	2	REP	2.9	0	REP	7	0	APR	2.1	0	REP	2.6	0	REP				2.6	16	REP				0.8	0	REP	7	10	APR																																																																																					6	0	APR				2.5	4	REP																																															não	não	não
20172291093	8.5	0	APR	8	0	APR	7.5	0	APR	8.8	0	APR	7.1	10	APR	8.6	0	APR	7.6	0	APR	7.4	0	APR	8.2	0	APR	4.8	0	REP	7.7	0	APR				7.8	6	APR				1.4	0	REP	8.2	2	APR	6.4	0	APR	8.6	0	APR	7.3	14	APR	10	0	APR	7.9	12	APR	8.4	0	APR	7.7	0	APR	6	4	APR	2.7	0	REP	7	2	APR				7.2	0	APR	7	34	APR	8.7	0	APR	7.9	14	APR	7.29	0	APR	8.25	0	APR	6.7	0	APR	8.75	0	APR	8.18	0	APR	8.25	16	APR	7.25	0	APR	8	4	APR	8.3	0	APR	7.5	12	APR				7.51	0	APR	7.07	16	APR	8.4	0	APR	9	12	APR	7.7	8	APR	7.5	0	APR	7.07	16	APR	9	12	APR	7.87	0	APR	7.5	0	APR																																sim	sim	não
20172291122	9.5	0	APR	8.1	0	APR	6.7	0	APR	7.5	0	APR	7.2	4	APR	8.6	0	APR	8.3	0	APR	7.8	0	APR	8.5	0	APR	7.4	0	APR	7.9	0	APR				7.3	6	APR				7	0	APR	7.6	0	APR	7.5	0	APR	7.6	0	APR	7.8	20	APR	10	0	APR	7.6	12	APR	7.3	0	APR	7.3	0	APR	7.5	9	APR	7.6	0	APR	8.5	0	APR				7.3	1	APR	3.9	72	REMF	8.2	0	APR	7.3	16	APR	8.22	0	APR	8.25	0	APR	7	0	APR	8.75	0	APR	7.51	0	APR	8.55	11	APR	7.62	0	APR	7	3	APR	7.8	0	APR	7.87	16	APR				7.25	0	APR	7.65	26	APR	7.7	0	APR	8.5	17	APR	7.9	6	APR	8.5	0	APR	7.65	26	APR	8.5	17	APR	8.36	0	APR	8.5	0	APR																																sim	sim	não
20172291124	9.4	0	APR	7.5	0	APR	7.9	0	APR	9	0	APR	7.4	2	APR	9.3	0	APR	8.1	0	APR	7.1	0	APR	8.1	0	APR	7	0	APR	8.2	0	APR				8	2	APR				7	0	APR	8.2	5	APR	7.1	0	APR	7.4	0	APR	9.3	8	APR	10	0	APR	8.1	0	APR	8.9	0	APR	8	0	APR	7.5	5	APR	7.1	0	APR	8.4	0	APR				7.9	0	APR	6.5	26	APR	8.8	0	APR	8.3	4	APR	7.54	0	APR	7.94	0	APR	7.4	0	APR	8.75	0	APR	8.08	0	APR	8.36	8	APR	9.26	0	APR	8	4	APR	8.5	0	APR	8.75	8	APR				7.75	0	APR	7.21	4	APR	9	0	APR	9.36	4	APR	7.4	2	APR	8.5	0	APR	7.21	4	APR	9.36	4	APR	8.36	0	APR	8.5	0	APR																																sim	sim	não
20172291103	8.5	0	APR	8.6	0	APR	8.5	0	APR	9.1	0	APR	8.3	4	APR	8.8	0	APR	8.9	0	APR	8.3	0	APR	7.6	0	APR	7.3	0	APR	8.8	0	APR				10	8	APR				8.5	0	APR	9.4	0	APR	8	0	APR	9.3	0	APR	9.9	0	APR	10	0	APR	10	0	APR	8.6	0	APR	8.2	0	APR	8.3	0	APR	8.4	0	APR	8.4	0	APR				9.3	0	APR	8.8	10	APR	9.1	0	APR	9.2	2	APR	8.51	0	APR	7.79	0	APR	7.8	0	APR	9.5	0	APR	8.83	0	APR	9.26	4	APR	8.08	0	APR	8.61	1	APR	8.6	0	APR	8.25	2	APR				9.07	0	APR	8.41	0	APR	8.4	0	APR	9.36	0	APR	9	0	APR	9.5	0	APR	8.41	0	APR	9.36	0	APR	9.11	0	APR	9.5	0	APR																															SIM	sim	sim	não
20172291130	8.6	0	APR	8.9	0	APR	8.1	0	APR	9.5	0	APR	7.9	0	APR	8.4	0	APR	8	0	APR	7.6	0	APR	7.6	0	APR	7.6	0	APR	7.3	0	APR	9.4	0	APR	8.1	2	APR				8.1	0	APR	7.9	0	APR	8.7	0	APR	9	0	APR	8	2	APR	10	0	APR	8.8	2	APR	8.1	0	APR	8.8	0	APR	7.7	5	APR	7.3	0	APR	8.7	0	APR	9.3	0	APR	8.1	0	APR	8.1	14	APR	8.8	0	APR	8.4	0	APR	8.36	0	APR	7.87	0	APR	7.3	0	APR	8.25	0	APR	8.8	0	APR	8	14	APR	7.83	0	APR	7.04	2	APR	7.9	0	APR	8.12	2	APR				7.62	0	APR	7.83	0	APR	8.7	0	APR	9.61	2	APR	7.1	0	APR	9.86	0	APR	7.83	0	APR	9.61	2	APR	9.25	0	APR	9.86	0	APR																															SIM	sim	sim	não
20172291121	8.6	0	APR	9.3	0	APR	8.3	0	APR	9.9	0	APR	8.9	4	APR	9.1	0	APR	8.5	4	APR	7.7	0	APR	9	0	APR	7.8	0	APR	9.1	0	APR				9.7	2	APR				8.3	0	APR	8.3	6	APR																																																																																					9	0	APR				8.2	4	APR																																															sim	sim	não
20172291097	8.9	0	APR	7.9	0	APR	6.9	0	APR	9	0	APR	8.1	10	APR	8.5	0	APR	9.1	0	APR	7.9	0	APR	7.8	0	APR	7.5	0	APR	7.6	0	APR				9.4	16	APR				7	0	APR	8.2	6	APR	2.4	0	REP	1.3	0	REP	5.6	29	REMF	8	0	APR	4.1	42	REMF	3	0	REP	3	0	REP	4.1	13	REMF	2.8	0	REP	2.8	0	REP				5.5	40	REMF	5.2	68	REMF	8.2	0	APR	7	26	REPF																																								7.4	0	APR				9.2	10	APR																																															sim	sim	não
20172291108	9.8	0	APR	9.2	0	APR	7	0	APR	9	0	APR	7.8	2	APR	9.3	0	APR	8.4	2	APR	9	0	APR	8.5	0	APR	7.3	0	APR	8.4	0	APR				8.5	5	APR				7	0	APR	8	0	APR	7.3	0	APR	8.7	0	APR	9.7	0	APR	10	0	APR	8.5	0	APR	8.9	0	APR	8.9	0	APR	8.3	1	APR	8.3	0	APR	8.5	0	APR				8.4	0	APR	8.5	8	APR	9.5	0	APR	9	0	APR	7.91	0	APR	9.25	0	APR	7.1	0	APR	10	0	APR	8.07	0	APR	9.22	6	APR	8.3	0	APR	8.86	1	APR	9.1	0	APR	8.37	0	APR				8.61	0	APR	8.41	1	APR	8.4	0	APR	9.25	0	APR	8.8	6	APR	9.75	0	APR	8.41	1	APR	9.25	0	APR	9.75	0	APR	9.75	0	APR																															NÃO	sim	sim	sim
20172291100	9.3	0	APR	8.3	0	APR	7.5	0	APR	9.4	0	APR	8.3	2	APR	8.8	0	APR	8.4	4	APR	8	0	APR	8.4	0	APR	7.3	0	APR	9.3	0	APR				8.8	5	APR				7.8	0	APR	7.8	0	APR	8.7	0	APR	8	0	APR	9.8	5	APR	10	0	APR	8.5	0	APR	9.3	0	APR	8.7	0	APR	9.1	2	APR	8.4	0	APR	9.2	0	APR				9.3	0	APR	8.6	17	APR	9	0	APR	9	4	APR	8.64	0	APR	7.9	0	APR	7.9	0	APR	8.75	0	APR	8.4	0	APR	8.91	6	APR	7.76	0	APR	8.36	3	APR	9	0	APR	8.12	12	APR				8.61	0	APR	8.76	5	APR	7.7	0	APR	9.11	10	APR	8	0	APR	9.75	0	APR	8.76	5	APR	9.11	10	APR	9.75	0	APR	9.75	0	APR																																sim	sim	não
20172291129	8.3	0	APR	7.1	0	APR	7.6	0	APR	8.5	0	APR	7.8	0	APR	8.8	0	APR	8.6	0	APR	8.7	0	APR	9.3	0	APR	8.1	0	APR	8.8	0	APR				8.4	5	APR				7	0	APR	7.1	0	APR	7.6	0	APR	7.4	0	APR	7.7	8	APR	10	0	APR	8.1	6	APR	7.9	0	APR	8.7	0	APR	6	9	APR	8.6	0	APR	8.4	2	APR				7.3	0	APR	6.5	31	APR	7.7	0	APR	8.5	4	APR	7	0	APR	7.01	0	APR	6.3	0	APR	8.5	0	APR	7.15	0	APR	8.55	8	APR	7.21	0	APR	7.87	1	APR	7	0	APR	7.5	6	APR				7.12	0	APR	7.16	24	APR	7	0	APR	7.87	12	APR	8.7	0	APR	9.75	0	APR	7.16	24	APR	7.87	12	APR	9.75	0	APR	9.75	0	APR																																sim	sim	não
20172291119	0	0	REP	1.8	0	REP	0	0	REP	0	0	REP	0	67	REMF	0	0	REP	0	16	REP	0	0	REP	0	0	REP	0	0	REP	0	0	REP				0	65	REMF				0	0	REP	0	57	REMF																																																																																					0	0	REP				0	56	REMF																																															sim	sim	não
20172291101	8.5	0	APR	8.6	0	APR	7.9	0	APR	9.8	0	APR	8.1	4	APR	8.9	0	APR	7.8	4	APR	8	0	APR	8.1	0	APR	6.7	0	APR	8	0	APR				9.1	4	APR				7	0	APR	7.2	0	APR	7.3	0	APR	7.3	0	APR	7	15	APR	10	0	APR	8.4	6	APR	7.8	0	APR	3.2	0	REP	7.2	9	APR	7.9	0	APR	7.1	0	APR				7.6	0	APR	7.5	36	APR	8.8	0	APR	7.2	12	APR	7.44	0	APR	7.66	0	APR	6.8	0	APR	8.5	0	APR	7.01	0	APR	7.79	17	APR	7.25	0	APR	7	4	APR	7.9	0	APR	8	10	APR				7.25	0	APR	7.07	17	APR	8.4	0	APR	7.75	20	APR	9	4	APR	8	0	APR	7.07	17	APR	7.75	20	APR	7.37	0	APR	8	0	APR																																sim	sim	não
20172291116	9.1	0	APR	8.3	0	APR	7	0	APR	7.9	0	APR	7.6	20	APR	8.8	0	APR	9.1	6	APR	7.9	0	APR	7.1	0	APR	6.2	0	APR	6.3	0	APR				9.3	16	APR				1.4	0	REP	9.5	14	APR	7.6	0	APR	9.5	0	APR	7.6	2	APR	10	0	APR	7.8	0	APR	9.4	0	APR	8.4	0	APR	7.6	1	APR	8.3	0	APR	8.9	0	APR				7.6	0	APR	7.6	6	APR	8.9	0	APR	9.1	0	APR	8.15	0	APR	7.65	0	APR	6.8	0	APR	8.5	0	APR	7.26	0	APR	8.43	10	APR	8.01	0	APR	7	1	APR	7.8	0	APR	8	2	APR				7.12	0	APR	7.25	3	APR	8.2	0	APR	9.75	2	APR	8.9	16	APR	8.5	0	APR	7.25	3	APR	9.75	2	APR	8.61	0	APR	8.5	0	APR																																sim	sim	não
20172291113	0	0	REP	1.8	0	REP	0	0	REP	0	0	REP	0	67	REMF	0.5	0	REP	0	16	REP	0	0	REP	0	0	REP	0	0	REP	0	0	REP				0	54	REMF				0	0	REP	0	55	REMF																																																																																					0	0	REP				0	56	REMF																																															sim	sim	não
20172291086	9.3	0	APR	8.9	0	APR	7.8	0	APR	9.6	0	APR	7.6	2	APR	9.3	0	APR	9.4	0	APR	8.5	0	APR	8.1	0	APR	7.5	0	APR	7.8	0	APR				9.6	3	APR				7.3	0	APR	9.1	2	APR	6.6	0	APR	9.2	0	APR	8.9	0	APR	10	0	APR	10	4	APR	9.3	0	APR	8.6	0	APR	8	2	APR	8.1	0	APR	7.8	0	APR				8.3	0	APR	8.2	28	APR	8.7	0	APR	9	0	APR	7.41	0	APR	7.79	0	APR	7.6	0	APR	9.25	0	APR	8.76	0	APR	9.15	8	APR	8.4	0	APR	8.3	1	APR	8.6	0	APR	8.12	2	APR				8.15	0	APR	8.8	3	APR	8.5	0	APR	9.75	8	APR	7.7	2	APR	9.36	0	APR	8.8	3	APR	9.75	8	APR	9.36	0	APR	9.36	0	APR																																sim	sim	não
20172290942	0	0	REP	1.8	0	REP	0	0	REP	0	0	REP	0	67	REMF	0	0	REP	0.8	16	REP	0	0	REP	0	0	REP	0	0	REP	0	0	REP				0.4	62	REMF				0	0	REP	0	51	REMF																																																																																					1.4	0	REP				0	56	REMF																																															sim	sim	não
20172291126	9	0	APR	8.2	0	APR	9	0	APR	8.8	0	APR	9.5	4	APR	8.5	0	APR	7.7	0	APR	8.6	0	APR	7.7	0	APR	8.8	0	APR	9.9	0	APR				8.6	13	APR				7.5	0	APR	9	0	APR	10	0	APR	9.4	0	APR	9.8	12	APR	10	0	APR	10	4	APR	8.6	0	APR	8.1	0	APR	8.8	8	APR	7.5	0	APR	9.2	2	APR				7.6	2	APR	8	30	APR	8.6	0	APR	8.8	12	APR	8.8	0	APR	8.47	0	APR	8.4	0	APR	8.75	0	APR	7.29	0	APR	7.82	14	APR	7.58	0	APR	8.86	0	APR	7.5	0	APR	8.25	10	APR				7.75	0	APR	7.82	12	APR	8.1	0	APR	8.25	18	APR	8.1	4	APR	9.36	0	APR	7.82	12	APR	8.25	18	APR	9.36	0	APR	9.36	0	APR																															SIM	sim	sim	sim
20152290042																																																																8.8	4	APR																																																																																																																										não	não	não
20142290214																																																																																								7.2	4	APR	7	10	APR																																														8.1	18	APR																																															não	não	não
20142290014																																																																																					2.49	8	REP																																																																																																					não	não	não
20152290048																																																																																														1.2	0	REP	8.8	0	APR	2.4	0	REP	2.4	14	REP	3.3	0	REP	4.5	42	REMF	3.3	0	REP	1.9	0	REP	0.8	0	REP	1.8	0	REP	1.9	0	REP	3.3	0	REP	1.3	0	REP	2.4	0	REP	7.1	12	APR	3.1	16	REP	7	6	APR																																												sim	sim	não
20162290065																																																																																																																						7.4	0	APR							7	0	APR	0	0	REP	0	0	REP	9.3	12	APR	7.4	4	APR																			7	0	APR	9	0	APR	2.5	22	REMF	8.3	0	APR	6	0	APR	0	0	REP	8.8	9	APR	6	4	APR					sim	sim	sim
20142290019																																																																																																																															7.4	0	APR																			7	0	APR	8.2	0	APR	1.5	0	REP	7	0	APR																													não	não	não
20142290022																																																																																																																						7.6	0	APR																																																																				não	não	não
20121840079																																																																																																																																		8.5	0	APR																																																								não	não	não
20142290024																																																																																																																																																																																					7	8	APR					não	não	não
20162296760																																														8.9	0	APR																																																																																					8.2	0	APR				8.6	8	APR																																															não	não	não
20162290526																																														7.1	18	APR																																																																																																																																												não	não	não
20162290202																																																	9.3	0	APR	8.8	0	APR	8.5	14	APR	10	0	APR	8.6	4	APR	8.9	0	APR	8.6	0	APR	9	4	APR	8.6	0	APR	7.9	2	APR				7.5	0	APR	9	18	APR	9.7	0	APR	8.9	12	APR	9.33	0	APR	7.82	0	APR	7	0	APR	8	0	APR	7.33	0	APR	8.86	6	APR	7	0	APR	7.29	4	APR	7.5	0	APR	7.62	8	APR				7	0	APR	7.04	15	APR				8.5	17	APR				8.5	0	APR	7.04	15	APR	8.5	17	APR	8.36	0	APR	8.5	0	APR																																não	não	não
20162291149																																																																																														8.57	0	APR	7.01	0	APR	7.1	0	APR										6.58	0	APR				7.1	0	APR	7.87	12	APR				7.25	0	APR	7.38	28	APR													7.38	28	APR																																									não	não	não
20152290040																																																																																														0	0	REP				1	0	REP																1.6	0	REP							2.62	0	REP																																																											não	não	não
20162290202																												8	0	APR				9.3	0	APR	7.93	0	APR													8.8	0	APR	4.5	24	REMF	3.5	40	REMF	2.5	4	REP	1.1	0	REP	2.2	0	REP	1.2	0	REP	1.8	0	REP	3.1	0	REP	0	1	REP	2.4	78	REMF	1.1	0	REP	1.3	0	REP	2.7	69	REMF																																																																																															não	não	não
20152290040																			5.3	24	REP																						7	2	APR										7.1	0	APR	7	2	APR	7.8	0	APR	7.5	0	APR	8.3	0	APR	7.1	0	APR	8.5	0	APR	7.1	0	APR	8.3	0	APR	6	12	APR	7	0	APR	6.1	0	APR	8.9	6	APR	1.9	0	REP	9.5	0	APR	2.8	0	REP	7.3	0	APR	8.5	6	APR	7.7	24	APR	7.9	0	APR	7	0	APR	2.1	0	REP	7	0	APR	7.6	2	APR	2.2	6	REP	7	0	APR	9.6	6	APR	8.8	7	APR	7.6	8	APR	9	0	APR	7	8	APR																																									sim	não	não
20162296760																																																				9.5	0	APR	7.6	0	APR	7	2	APR	8.9	0	APR	7.6	0	APR				8.1	0	APR	8	0	APR	8.1	0	APR	8.4	0	APR	7.8	3	APR	7.4	0	APR	8.4	0	APR	9	0	APR				9.8	0	APR	8.1	0	APR	8	0	APR	9.5	0	APR	8.7	0	APR	8.7	0	APR	9	0	APR	7.9	0	APR	8.5	0	APR	9.5	0	APR	8.3	0	APR	8.1	0	APR	9.5	0	APR	9.8	0	APR				8.8	0	APR	8.4	0	APR	7	0	APR	9.6	0	APR	8.4	0	APR	9.3	0	APR	8.3	0	APR	8.5	0	APR	8.8	0	APR	9.3	0	APR	8.5	0	APR	7.8	0	APR	9.8	0	APR	8.1	6	APR	8.5	0	APR		sim	sim	sim
20152290048																																																										0	28	REMF										0	0	REP							0	0	REP	0	78	REMF							3.6	50	REMF																																																																																															não	não	não
20152290010																																																																																					1.5	0	REP																																																																																																					não	não	não
20152290015																																																																																					2.5	0	REP																																														9.3	4	APR																																																					sim	sim	sim
20121840079																																																																																					1.3	0	REP																																																																																																					não	não	não
20162290065																																																																																																																																					0	44	REMF																			0	0	REP										0	0	REP																				não	não	não
20142180002																																																																																																																																														0	0	REP																																												não	não	não
